alg;init;mut;cross;repair;min_hv;avg_hv;median_hv;max_hv;std_hv
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;84166.50448608398;87824.27550048828;87711.87425231934;90848.46240234375;1392.5914318992184
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;85384.18000793457;87375.1208404541;87706.53879547119;89932.7420501709;1172.8691666815826
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;spc;brm;82212.02786254883;83834.50449829102;83676.08348083496;85877.27081298828;1008.5895365036185
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;spc;rrm;78237.6399230957;81046.57992630005;80987.34158325195;83501.09544372559;1264.7466032453933
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ac;brm;83697.56716918945;85929.40938034057;86327.88165283203;87870.28831481934;1169.3273848254623
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ac;rrm;83068.71801757812;86362.4562675476;86387.96021270752;89311.55577087402;1733.3648807867428
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc;brm;84223.7419128418;86688.68919448853;86622.59588623047;88484.72164916992;1113.2591358806255
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc;rrm;85144.50936889648;87577.6664604187;87790.6322479248;89690.03213500977;1249.4285059295203
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;84809.48483276367;86841.51568832397;86589.48184967041;89112.8985748291;1144.1970813273374
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;85710.31025695801;87726.50352096558;87447.70157623291;90171.27142333984;1473.3238157183694
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;spc;brm;83097.18936157227;84743.06718597413;84616.00096130371;87578.39288330078;1113.7101740734727
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;spc;rrm;81978.59094238281;84343.81636810303;84204.59739685059;86611.89318847656;1264.931391411015
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ac;brm;83285.38168334961;87018.24981307983;87189.57876586914;89140.33283996582;1403.423950865093
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ac;rrm;83869.58448791504;85626.98659439087;85760.91178894043;86987.97384643555;988.656943450862
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc;brm;85922.97236633301;87897.56337966918;87943.4391784668;91524.03065490723;1464.2307436894835
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc;rrm;85425.65783691406;87438.02937927246;87546.03730773926;89259.69046020508;1071.8985595827176
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;86757.3231048584;88302.28592224121;88105.49462890625;90645.2220916748;1137.176927397858
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;84681.56643676758;87810.4748260498;87978.34629821777;90105.00608825684;1443.4464075492167
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;spc;brm;82194.75717163086;84456.47039413452;84775.14059448242;85692.25985717773;902.0695114628057
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;spc;rrm;78961.7233581543;80660.93258056641;80495.15803527832;82493.54452514648;850.4560106294853
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ac;brm;82725.62268066406;85049.67339019776;84801.79206848145;87210.39321899414;1030.2045139512281
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ac;rrm;83444.22564697266;85174.97293624879;84864.5166015625;87751.42086791992;1131.4438185140505
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc;brm;84233.48468017578;86375.2084991455;86382.42414855957;88153.42295837402;1107.5916518075064
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc;rrm;83385.15176391602;86471.89827423096;86668.53280639648;88775.90565490723;1487.1216548275738
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;84230.00421142578;85927.60230865478;86108.57899475098;87731.41567993164;1028.62349423153
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;83283.11743164062;85493.8655822754;85796.00999450684;88371.3775024414;1378.11980122926
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;spc;brm;81410.99899291992;84195.61145477295;84279.17468261719;86618.65408325195;1299.334595423701
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;spc;rrm;81113.01080322266;83808.88539505005;84121.33471679688;85130.30654907227;1018.5906708564348
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ac;brm;83105.18905639648;85666.82038726806;85849.62590789795;87554.54460144043;1238.4398635812115
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ac;rrm;83881.98104858398;85337.44327850342;85069.05196380615;87667.22270202637;1056.0377149634382
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc;brm;84133.86157226562;86856.18210754395;86974.79585266113;89876.61619567871;1359.9514644338278
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc;rrm;83242.07080078125;86412.05314712525;86326.38318634033;88529.99980163574;1340.406601305001
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;84922.1997680664;87269.12690734863;87313.98515319824;89735.6883392334;1480.997393857085
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;83849.54794311523;87245.23735122681;87811.09725952148;90123.98756408691;1576.6957344774194
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;spc;brm;82546.35202026367;84251.01909942627;84280.73651123047;86274.32775878906;932.8208466655695
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;spc;rrm;78476.39221191406;80987.17929077148;80436.43670654297;85520.2396697998;1628.3876719344048
